path,label,label_idx
/kaggle/input/flowers-recognition/flowers/sunflower/19915160340_ec904edbdf_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/sunflower/3922005347_7b6fb82fcd.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/5487945052_bcb8e9fc8b_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/3422228549_f147d6e642.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/100930342_92e8746431_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/2803725948_5fd1f2fc99_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/16258946661_f9739cdc0a.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/6994351792_343e18cbf6_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/113291410_1bdc718ed8_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/14646282112_447cc7d1f9.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/5811004432_266f0f0c6f.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/3276552939_8c31b22d3e.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/6985099958_5249a4688b.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/16062072523_1be3c0b61f.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/34352075020_61ac834f5a_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/3734999477_7f454081aa_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/7116950607_49b19102ba_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/13472141763_f2517e7f0d.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/6267021825_a8316e0dcc_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/17688233756_21879104c1_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/7629784968_b953501902_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/7471891186_195bb02c98_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/2706736074_b0fba20b3e.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/18876985840_7531dc8e6a.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/33836936163_2dce95ee4d_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/6776075110_1ea7a09dd4_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/7357072446_c21c38c863_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/3742155164_14b557a51c_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/34583574661_8010a1fdf4_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/5028817729_f04d32bac8_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/18760363474_a707331322_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/7270523166_b62fc9e5f1_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/8616684075_71923bb771_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/sunflower/3766264038_ea701c7131_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/sunflower/14646281372_5f13794b47.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/daisy/34585331601_837dbe5254_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/17357636476_1953c07aa4_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/33875654554_e5e4070fab_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/14022473102_3b24ca08cb_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/15061894841_e5aca59ecd_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/33568345265_e4f7d0fe45_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/2473825306_62fd5f8785_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/17554868955_35f48516cd_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/14674067742_73c2602aa6_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/2494436687_775402e0aa.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/8712269349_2b933da2b8_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/14024864234_713158c27f_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/16833748795_b681b2839f_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/7474126248_889a026929_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/13901930939_a7733c03f0_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/14093884601_c87b5cd663_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/1353748522_b9c630b162.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/5755467567_903c31e3d0.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/3846717708_ea11383ed8.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/7470985688_c1ee9105fa_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/8713397358_0505cc0176_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/5110105726_53eb7a93be_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/14099204939_60e6ffa4c3_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/13117907313_86c99c6441.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/34588967411_84b348245b_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/33877161494_05686b7f7a_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/14866400927_3a59899df3_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/33891703033_822f7810ce_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/14054827092_f359f5fcbd_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/3404038663_f62cf8eba3_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/5765646947_82e95a9cc9_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/4612075317_91eefff68c_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/367020749_3c9a652d75.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/sunflower/3897174387_07aac6bf5f_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/5646743865_a8f20b60f7_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/6482016425_d8fab362f6.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/sunflower/29972905_4cc537ff4b_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/25429468133_6bfba75d94_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/3554435478_1a7ab743e9_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/2392457180_f02dab5c65.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/13953090784_0c7d7a904e.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/14069841138_e2b403f44f_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/7481215720_73e40f178f_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/8642943283_47e44d049d_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/5666286130_1dc6f66f09_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/33858238653_6549e21f53_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/8853083579_dd1dfa3188.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/3975010332_3209f9f447_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/19689668684_15089ae2fa_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/4265711814_9a006ee5b8.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/15978010566_5fa5905af1_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/3664842094_5fd60ee26b.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/4243078361_7b92a932cd_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/2395009660_295c8ffd67_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/151861297_55b10a03a6_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/5002454522_300a419273_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/2767688889_b176b0c3fb.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/daisy/15327813273_06cdf42210.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/4613992315_143ccc2a10_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/14460517566_783dbf23b8_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/33857574164_b0b724b567_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/23095658544_7226386954_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/2625836599_03e192266f.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/20703737132_179560d0fb.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/3639009391_0f910681b7.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/15996816031_7f2fea25cb_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/16582481123_06e8e6b966_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/7342871880_c17fe0eb4f_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/15818051327_9a44bf6244_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/19425920580_cdc8f49aed_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/2449852402_45d12b9875_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/14068295074_cd8b85bffa.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/1879567877_8ed2a5faa7_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/19660257424_e9080d2ddc_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/8980145452_efbd6e3b04.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/5937355165_1dc7b2cbf9_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/2065522422_cfdd80044a_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/4664737020_b4c61aacd3_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/13514136074_ab1b827e4f.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/20965412955_2c640b13bd.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/4290566894_c7f061583d_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/7791014076_07a897cb85_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/4496277750_8c34256e28.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/8671824531_64b816949e_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/14065420729_9b388bf7cb_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/17990320484_93bba345d2_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/171972704_389cf7a953.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/18622672908_eab6dc9140_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/8681825637_837a63513a_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/7481119492_a0016cb059_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/4396642388_3081a38875_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/6112510436_9fe06e695a_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/16476788181_0e2ffc719a.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/5994572653_ea98afa3af_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/34732908685_a219574ffe_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/18302780950_9469703544_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/7719263062_3c8a307a5d.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/2944298800_1984bd4f8a_m.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/7099259755_1c66420206_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/12471791574_bb1be83df4.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/8613502159_d9ea67ba63.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/6866250080_ae80df0cd5_m.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/1757822526_fe30b9b3ca_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/142235237_da662d925c.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/7416083788_fcb4c4f27e_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/20298145571_89ea244c38_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/4895719476_bd3b6bd6fd_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/16506668270_b823935dc3.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/9216286162_6ceefdd1b4_m.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/3422915985_9bf7264d36.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/15811411368_f4f2cd8873_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/7474126688_5f888ace5b_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/6239758929_50e5e5a476_m.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/2521827947_9d237779bb_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/148698493_5710e5f472.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/1419608016_707b887337_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/284497233_c19801752c.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/33859244503_eeeca6a397_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/15060816740_68e1b2c31b.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/2431737309_1468526f8b.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/5349250331_05501d6557_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/5001850817_abffea40c9_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/5896676090_68bb74b1e9_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/sunflower/14623720226_aeeac66e0a_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/daisy/162362897_1d21b70621_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/sunflower/4932736308_827012cff2.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/daisy/34637394046_f85541735d_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/8712270665_57b5bda0a2_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/14646280372_dd50be16e4_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/2753166154_0cb51a127b.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/27466794_57e4fe5656.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/daisy/5547758_eea9edfd54_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/sunflower/15207507116_8b7f894508_m.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/sunflower/200011914_93f57ed68b.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/8723679596_391a724d4f_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/16133651784_c244d86f82_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/20622485918_90fc000c86_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/13531007054_c88deaf302_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/16930121391_a4092ecf00_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/13231224664_4af5293a37.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/5001844187_0a77b2eed6_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/4516198427_0e5099cd8e.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/9818247_e2eac18894.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/7042692841_f323799c0d.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/19324610724_1facd379ed_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/4940287066_385afd9c18_m.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/148180650_19a4b410db.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/8780964418_7a01a7f48a_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/7136973281_b2a935ce20.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/5718510972_9a439aa30a_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/4574447682_40dce530f1.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/34351608230_f95038a5a4_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/17869810353_c0d9902bc3_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/4895718876_0246882882_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/sunflower/9431896325_23bf6e8761.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/34586667251_bfda649f33_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/20685027271_0e7306e7c1_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/17220096449_0e535989f0_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/17862580326_293070978d_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/3556123230_936bf084a5_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/13903946578_187f904c9a_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/1446097778_97149b8362.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/5020805135_1219d7523d.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/sunflower/15054751430_5af76f6096_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/7295618968_c08a326cc1_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/5180859236_60aa57ff9b_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/19914611213_150f7125a9_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/16161045294_70c76ce846_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/14126515096_1134fae695.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/8249000137_eddfffa380_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/16837594326_1056d875a4_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/5979668702_fdaec9e164_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/rose/8032328803_30afac8b07_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/4579128789_1561575458_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/3844111216_742ea491a0.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/34637970155_a2b917077c_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/5665080897_0796f726c9_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/8758464923_75a5ffe320_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/20921546830_1d79fd07f7_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/486234138_688e01aa9b_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/2501297526_cbd66a3f7e_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/2590291468_2635d3e4e0_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/14084211971_0f921f11fe_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/1080179756_5f05350a59.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/8935252770_263d682fe8_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/17388697431_0d84c427d1_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/2670304799_a3f2eef516_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/10828951106_c3cd47983f.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/3909587261_f8cd3e7fe7.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/129019877_8eea2978ca_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/7147367479_f7a6ef0798.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/3580443099_9a6902ebd8_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/7857605684_fc86440c23.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/15819121091_26a5243340_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/9206376642_8348ba5c7a.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/16471277547_a0a5509377_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/13568621944_d575324b8c_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/14069841968_fdc9c1d3a4_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/8673416556_639f5c88f1_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/7461898754_9032a38963_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/8572847041_d0cc07861f_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/5718510894_95990c47af_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/5032376020_2ed312306c.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/8712263493_3db76c5f82.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/20777358950_c63ea569a1.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/13888320717_d2919a879b_m.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/2462476884_58c617b26a.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/2996573407_5e473b9359.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/dandelion/145173479_7d04346c20.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/18302796110_02ef47cd43_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/476856232_7c35952f40_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/14554897292_b3e30e52f2.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/34587934371_1a0429111e_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/14094114202_4c1d7f1116.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/14313509432_6f2343d6c8_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/7461878736_a55f749faf_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/34543119581_1fb7e0bd7f_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/34555389922_8da9ffa268_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/4538877108_3c793f7987_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/7455236056_b6d71a8dab.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/10995953955_089572caf0.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/daisy/4851353993_2cbbbd1040_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/873660804_37f5c6a46e_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/33980437760_60f3ceaf03_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/daisy/9175280426_40ecc395b8_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/dandelion/6901435398_b3192ff7f8_m.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/sunflower/4341530649_c17bbc5d01.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/daisy/7133935763_82b17c8e1b_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/daisy/4820415253_15bc3b6833_n.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/tulip/4546316433_202cc68c55.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/5060536705_b370a5c543_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/5273722065_c85d8543c2_m.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/sunflower/3154932290_4bf43bd34f_n.jpg,sunflower,3
/kaggle/input/flowers-recognition/flowers/tulip/19693717158_af4afcffd2_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/rose/3450344423_63ba3190e3.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/172882635_4cc7b86731_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/11944957684_2cc806276e.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/tulip/7166598930_18d8686ace_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/dandelion/4500964841_b1142b50fb_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/5335946401_f49bfbe3f9_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/rose/1801614110_bb9fa46830.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/daisy/16401288243_36112bd52f_m.jpg,daisy,0
/kaggle/input/flowers-recognition/flowers/rose/4900231976_f8ced2b42a_n.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/5673112305_02fe19297b_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/4675287055_5938ed62c4.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/rose/5073473370_bdbb5a99fc.jpg,rose,2
/kaggle/input/flowers-recognition/flowers/dandelion/2622697182_ea4aff29dd_n.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/3857059749_fe8ca621a9.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/dandelion/4562516418_8ccb8c103f.jpg,dandelion,1
/kaggle/input/flowers-recognition/flowers/tulip/9019694597_2d3bbedb17.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/tulip/5717951871_4af1b319eb_n.jpg,tulip,4
/kaggle/input/flowers-recognition/flowers/sunflower/19508264965_d1dfb565ea_n.jpg,sunflower,3
